id,title,title_en,chapters,publishing,published_from,published_to,score,scored_by,members,favorites,Action,Adventure,Avant_Garde,Award_Winning,Boys_Love,Comedy,Drama,Fantasy,Girls_Love,Gourmet,Horror,Mystery,Romance,Sci_Fi,Slice_of_Life,Sports,Supernatural,Suspense,Ecchi,Erotica,Josei,Kids,Seinen,Shoujo,Shounen
147659,My Secretly Hot Husband,My Secretly Hot Husband,0,TRUE,8/31/2020,,7.05,536,2165,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147661,Author of My Own Destiny,Author of My Own Destiny,0,TRUE,8/31/2021,,7.47,794,2691,24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147662,Best Teacher Baek,Best Teacher Baek,0,TRUE,10/20/2021,,7.08,289,1029,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147664,I Married the Male Lead's Dad,I Married the Male Lead's Dad,0,TRUE,11/30/2020,,7.18,411,1562,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147665,Onna Kishi to Kemomimi no Ko,Female Knight and The Kemonomimi Child,0,TRUE,6/3/2022,,7.09,131,656,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147666,Scorching Romance,Scorching Romance,90,FALSE,3/22/2019,11/20/2020,6.84,301,632,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
147669,Garden Club Detective Squad,Garden Club Detective Squad,53,FALSE,8/27/2019,8/18/2020,7.01,132,314,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147672,Kumakura-san to Boku,,0,TRUE,6/24/2021,,7.27,497,1059,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147683,Bad Thinking Diary,Bad Thinking Diary,0,TRUE,5/23/2022,,6.99,487,1744,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147684,Hardcore Vanilla,Hardcore Vanilla,34,FALSE,9/22/2020,5/25/2021,6.77,125,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147692,I Shall Master This Family,I Shall Master This Family,0,TRUE,2/28/2021,,8.02,1912,5482,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147693,The Archmage Returns After 4000 Years,The Archmage Returns After 4000 Years,0,TRUE,5/1/2020,,7.51,3246,8447,72,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147694,The Twins' New Life,The Twins' New Life,0,TRUE,5/31/2020,,6.68,396,1467,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147696,The Rebirth of a Tyrannical Empress,The Rebirth of a Tyrannical Empress,0,TRUE,8/13/2020,,6.54,287,1159,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147704,I Belong to House Castielo,I Belong to House Castielo,155,FALSE,7/1/2018,7/10/2022,6.29,459,1536,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147707,Kin no Ito,,10,FALSE,2/9/2021,11/9/2021,6.4,192,379,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
147711,The Taming of the Tyrant,The Taming of the Tyrant,0,TRUE,1/16/2021,,6.96,473,1919,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147712,Maybe Meant to Be,Maybe Meant to Be,0,TRUE,2/10/2022,,7.79,1829,6039,96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147713,Just Leave Me Be,Just Leave Me Be,0,TRUE,6/14/2020,,6.7,311,1231,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147716,"Kiwameta Heal ga Subete wo Iyasu!: Mura de Muyou ni Natta Boku wa, Hirotta Gomi wo Geki-Rare Item ni Shuuzen shite Nariagaru!",The Ultimate Healing Heals Everything!,0,FALSE,9/18/2021,8/6/2022,6.51,171,782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147724,Volcanic Age,,0,TRUE,9/15/2017,,7.23,762,2349,17,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147725,Caught By the Villain,Caught By the Villain,0,TRUE,8/7/2020,,7.16,460,1681,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147726,Princess in the Rough,Princess in the Rough,0,TRUE,9/13/2020,,6.61,252,1056,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147727,Overgeared,Overgeared,0,TRUE,4/1/2020,,7.73,3333,8780,175,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147728,Villainess in Love,Villainess in Love,105,FALSE,12/31/2019,10/5/2022,7.44,834,2123,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147730,For Better or For Worse,For Better or For Worse,0,TRUE,11/17/2020,,7.34,276,1063,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147731,Gourmet Gaming,Gourmet Gaming,0,TRUE,5/3/2020,,6.79,272,1142,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147732,Nevertheless,,40,FALSE,10/17/2018,7/3/2019,6.69,253,488,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147733,My Universe,My Universe,72,FALSE,8/6/2019,11/24/2020,6.84,138,300,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
147734,Dating With a Tail,Dating With a Tail,60,FALSE,3/20/2020,4/9/2021,6.56,233,490,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
147735,The Tyrant's Guardian Is an Evil Witch,The Tyrant's Guardian Is an Evil Witch,0,TRUE,12/27/2020,,6.53,233,1014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147736,'Til Debt Do Us Part,'Til Debt Do Us Part,72,FALSE,9/14/2020,12/27/2021,7.64,817,1706,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147737,Ghost King,Ghost King,0,TRUE,11/9/2021,,6.66,186,787,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147740,Astro King: Shoukan Yuusha dakedo Kakyuu Nintei sareta node Maid Harem wo Tsukurimasu!,,0,TRUE,9/15/2021,,6.39,120,524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147741,I Fell into a Reverse Harem Game!,I Fell into a Reverse Harem Game!,0,TRUE,9/5/2020,,7.06,345,1465,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147742,The Strongest Florist,The Strongest Florist,0,TRUE,3/4/2020,,6.73,338,1301,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147744,The Villainess Is Retiring,The Villainess Is Retiring,0,TRUE,2/25/2021,,7.22,292,1318,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147745,Pyramid Game,Pyramid Game,105,FALSE,1/22/2020,3/25/2022,7.32,207,514,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147747,The Tyrant's Sister,The Tyrant's Sister,0,TRUE,1/2/2020,,6.51,187,779,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147765,The Adventures of a Demon King's Daughter,The Adventures of a Demon King's Daughter,155,FALSE,10/31/2019,4/22/2022,6.47,222,907,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147767,The Villainess's Maker,The Villainess's Maker,72,FALSE,1/9/2021,3/25/2022,6.73,543,1675,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147769,No Home,,0,TRUE,12/31/2018,,7.52,253,985,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147771,I Was Tricked Into This Fake Marriage!,I Was Tricked Into This Fake Marriage!,108,FALSE,11/30/2019,4/10/2022,7.23,629,1753,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147776,Lady Evony,Lady Evony,0,TRUE,9/30/2019,,7.01,190,824,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147779,Memorize,Memorize,0,TRUE,9/25/2020,,7.09,1014,2955,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147782,Am I Your Daughter?,Am I Your Daughter?,0,TRUE,11/1/2020,,6.41,211,974,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147783,Natsume-san wa Hirakaretai,,6,FALSE,1/29/2021,11/30/2021,7.15,137,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147784,It Was All a Mistake,It Was All a Mistake,0,TRUE,11/20/2020,,6.39,141,728,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147786,False Confession,False Confession,0,TRUE,10/31/2019,,6.78,236,966,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147787,Neon Revenge,Neon Revenge,0,TRUE,9/4/2020,,6.79,188,699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147799,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,The Exiled Reincarnated Heavy Knight is Unrivaled in Game Knowledge,0,TRUE,2/11/2022,,6.66,463,1713,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147810,I'm the Soldier's Ex-Girlfriend,I'm the Soldier's Ex-Girlfriend,92,FALSE,7/7/2020,3/7/2022,6.72,309,968,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147812,"I Dream of Health, Wealth, and a Long Life","I Dream of Health, Wealth, and a Long Life",0,TRUE,10/18/2020,,6.52,125,543,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147820,Master Villainess the Invincible!,Master Villainess the Invincible!,0,TRUE,12/31/2020,,7.26,365,1190,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147821,Angel or Villainess,Angel or Villainess,0,TRUE,11/16/2020,,6.59,147,638,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147822,I Stan the Prince,I Stan the Prince,0,TRUE,2/17/2020,,7.18,381,1413,12,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147827,Miss Not-So Sidekick,Miss Not-So Sidekick,178,FALSE,12/24/2017,5/6/2022,7.6,827,1771,41,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147840,Your Ultimate Love Rival,Your Ultimate Love Rival,0,TRUE,1/8/2022,,6.81,211,884,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147841,I Login Alone,I Login Alone,0,TRUE,1/25/2020,,6.34,172,781,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147843,The Worn and Torn Newbie,The Worn and Torn Newbie,0,TRUE,11/30/2020,,7.17,974,2934,13,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147847,Descended from Divinity,Descended from Divinity,0,TRUE,6/14/2021,,7.4,677,2305,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147849,The Lady I Served Became a Master,The Lady I Served Became a Master,0,TRUE,7/25/2020,,6.54,220,955,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147863,Nano Machine,Nano Machine,0,TRUE,6/10/2020,,8.04,4007,9634,235,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147868,Shutline,Shutline,0,TRUE,4/16/2021,,7.45,286,984,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147870,Revolutionary Princess Eve,Revolutionary Princess Eve,0,TRUE,3/13/2021,,7.39,445,1595,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147873,Twilight Poem,Twilight Poem,0,TRUE,10/21/2021,,7.16,180,752,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147874,Gokurakugai,,0,TRUE,7/4/2022,,7.64,1504,10936,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
147879,Mangaka no Neko de Aru.,,1,FALSE,5/16/2022,,6.79,103,166,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147901,I Don't Love You Anymore,I Don't Love You Anymore,0,TRUE,2/8/2021,,6.64,158,730,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147902,The Lady's Law of Survival,The Lady's Law of Survival,74,FALSE,7/31/2020,5/1/2022,6.56,135,565,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147903,Priscilla's Marriage Proposal,Priscilla's Marriage Proposal,0,TRUE,1/22/2020,,6.69,134,616,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147905,Flower and the Beast,Flower and the Beast,120,FALSE,9/4/2019,12/22/2021,7.2,192,668,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147909,My Sister Picked Up the Male Lead,My Sister Picked Up the Male Lead,0,TRUE,8/20/2020,,6.5,149,792,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147913,The Wolf & Red Riding Hood,The Wolf & Red Riding Hood,63,FALSE,8/31/2018,10/11/2019,6.9,202,456,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
147916,The Max Level Returner,The Max Level Returner,201,FALSE,10/20/2020,8/20/2022,6.2,716,2565,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147917,Dorobou-chan,,0,TRUE,5/3/2022,,6.81,222,1038,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147918,"Don't Get Me Wrong, Boss!","Don't Get Me Wrong, Boss!",45,FALSE,2/20/2020,10/12/2020,7.09,112,265,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147920,The Villainess's Days are Numbered!,The Villainess's Days are Numbered!,0,TRUE,12/4/2020,,6.83,164,869,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147924,Reborn as a Scholar,Reborn as a Scholar,0,TRUE,10/9/2016,,6.9,400,1424,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147930,Taming the Marquess,Taming the Marquess,0,TRUE,8/23/2021,,6.69,117,558,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147933,The Villainess Needs Her Tyrant,The Villainess Needs Her Tyrant,70,FALSE,7/29/2021,7/14/2022,6.7,366,1349,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147945,The Warrior Returns,The Warrior Returns,0,TRUE,6/3/2021,,6.79,486,1743,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147949,Taming Master,Taming Master,0,TRUE,10/31/2020,,6.79,742,2421,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147951,The Lady Needs a Break,The Lady Needs a Break,0,TRUE,3/10/2021,,6.83,244,965,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147952,#Killstagram,#Killstagram,0,TRUE,3/22/2019,,6.62,407,877,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147953,Iris: The Lady and Her Smartphone,Iris: The Lady and Her Smartphone,141,FALSE,7/23/2018,3/21/2022,6.72,257,754,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147956,Isekai Craft-gurashi: Jiyuu Kimama na Seisanshoku no Honobono Slow Life,,0,TRUE,11/22/2021,,6.85,127,570,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147957,The Girl Downstairs,The Girl Downstairs,149,FALSE,7/17/2019,6/16/2022,7.29,392,763,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147959,Daisy: How to Become the Duke's Fiancée,Daisy: How to Become the Duke's Fiancée,0,TRUE,4/25/2020,,6.63,173,792,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147961,Romance in Reverse,Romance in Reverse,49,FALSE,11/9/2020,8/17/2021,6.48,111,319,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147970,Zero Game,Zero Game,0,TRUE,4/4/2016,,6.65,128,546,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147981,Little Rabbit and the Big Bad Leopard,Little Rabbit and the Big Bad Leopard,0,TRUE,5/22/2021,,7.42,566,1907,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147985,The Emperor's Partner,The Emperor's Partner,100,FALSE,8/13/2019,11/7/2020,6.47,132,528,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147986,The Spark in Your Eyes,The Spark in Your Eyes,0,TRUE,6/12/2020,,6.97,170,760,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147987,No Longer a Heroine!,No Longer a Heroine!,111,FALSE,12/17/2019,2/1/2022,7.26,219,475,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147988,Revenge Wedding,Revenge Wedding,84,FALSE,3/3/2020,10/23/2021,6.79,265,757,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147990,I'll Marry Him!,I'll Marry Him!,95,FALSE,6/20/2020,2/5/2022,6.4,148,536,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147992,microHUNTER,microHUNTER,110,FALSE,9/9/2019,12/27/2021,6.65,311,722,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147994,The Hopeless Desire of a Witch,The Hopeless Desire of a Witch,133,FALSE,10/18/2019,5/20/2022,6.73,176,716,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147995,The Player Who Can't Level Up,The Player Who Can't Level Up,0,TRUE,2/28/2021,,7.2,2247,7240,37,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147996,How to Survive a Romance Fantasy,How to Survive a Romance Fantasy,62,FALSE,3/16/2021,8/18/2022,6.55,180,641,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148002,Reverse Villain,Reverse Villain,110,FALSE,1/9/2020,7/1/2022,6.73,776,1947,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148009,Level Up with the Gods,Level Up with the Gods,0,TRUE,8/14/2021,,7.62,2081,5932,57,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148025,Can I Take It Back?,Can I Take It Back?,0,TRUE,2/26/2022,,6.9,165,651,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148028,I'm Destined to Greatness,I'm Destined to Greatness,0,TRUE,8/8/2019,,6.63,131,565,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148033,Lady Chef Royale,Lady Chef Royale,0,TRUE,8/1/2020,,6.9,261,1016,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148035,The Fake Lady and Her Rabbit Duke,The Fake Lady and Her Rabbit Duke,60,FALSE,2/9/2021,2/8/2022,6.5,245,723,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148040,I Am the Sorcerer King,I Am the Sorcerer King,143,FALSE,5/31/2019,6/5/2021,6.96,1531,3178,18,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148054,Ruri Dragon,RuriDragon,0,TRUE,6/13/2022,,7.64,4815,18281,231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
148055,Kono Ko ja Nai!,,1,FALSE,11/26/2021,,6.48,125,216,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148069,Empress? Empress!,Empress? Empress!,130,FALSE,1/30/2020,9/7/2022,6.42,195,651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148070,Descent of the Demon Master,Descent of the Demon Master,0,TRUE,10/31/2019,,6.75,849,2588,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148073,Hive,Hive,243,FALSE,1/20/2014,10/29/2018,7.03,242,602,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148074,I Woke Up as the Ugly Duckling,I Woke Up as the Ugly Duckling,0,TRUE,12/7/2020,,6.46,223,887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148080,What It Takes to Be a Villainess,What It Takes to Be a Villainess,164,FALSE,1/31/2018,4/18/2021,6.8,619,1600,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148102,Baroness Goes on Strike,Baroness Goes on Strike,0,TRUE,9/19/2021,,7.14,337,1355,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148104,Lucia,Lucia,0,TRUE,3/28/2019,,6.81,344,1217,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148106,My Younger Brother's Friend,My Younger Brother's Friend,0,TRUE,3/19/2021,,6.79,115,462,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148108,Mystic Musketeer,Mystic Musketeer,0,TRUE,2/10/2021,,6.99,753,2371,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148111,I Choose the Emperor Ending,I Choose the Emperor Ending,116,FALSE,1/31/2019,7/23/2021,6.58,267,743,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148118,Leveling Up Alone,Leveling Up Alone,0,TRUE,11/8/2020,,6.54,175,708,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148119,Empress of Another World,Empress of Another World,130,FALSE,7/31/2016,4/29/2019,6.89,388,1008,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148124,Soul Cartel,Soul Cartel,223,FALSE,1/12/2012,4/13/2016,6.88,109,270,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148129,Saotome-san ni wa Mou Death Game shika Nai,,36,FALSE,2/21/2022,11/7/2022,6.59,320,966,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
148137,Leviathan,Leviathan,111,FALSE,3/12/2018,4/1/2022,7.88,1246,2870,63,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148139,To Not Die,To Not Die,0,TRUE,5/20/2021,,7.35,401,1209,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148141,The World Is Money and Power,The World Is Money and Power,0,TRUE,5/1/2018,,6.66,137,560,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148143,A Tyrant's First Love,A Tyrant's First Love,75,FALSE,12/20/2019,8/26/2021,6.17,149,531,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148149,What It Means to Be You,What It Means to Be You,0,TRUE,3/2/2021,,6.73,232,946,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148155,"My Master, the Wolf Queen","My Master, the Wolf Queen",81,FALSE,9/19/2018,4/9/2022,6.38,106,431,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148156,The Frozen Player Returns,The Frozen Player Returns,0,TRUE,3/5/2021,,7.2,1475,4640,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148157,The Tyrant's Tutor,The Tyrant's Tutor,83,FALSE,2/6/2021,7/2/2022,6.29,125,558,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148159,Dark Mortal,Dark Mortal,80,FALSE,12/15/2018,6/13/2020,7.43,424,894,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
